CPU NODE SOCKET CORE L1d:L1i:L2:L3  ONLINE MAXMHZ    MINMHZ
212 5    1      84   84:84:84:21    yes    2250.0000 1500.0000
213 5    1      85   85:85:85:21    yes    2250.0000 1500.0000
214 5    1      86   86:86:86:21    yes    2250.0000 1500.0000
215 5    1      87   87:87:87:21    yes    2250.0000 1500.0000
216 5    1      88   88:88:88:22    yes    2250.0000 1500.0000
217 5    1      89   89:89:89:22    yes    2250.0000 1500.0000
218 5    1      90   90:90:90:22    yes    2250.0000 1500.0000
219 5    1      91   91:91:91:22    yes    2250.0000 1500.0000
220 5    1      92   92:92:92:23    yes    2250.0000 1500.0000
221 5    1      93   93:93:93:23    yes    2250.0000 1500.0000
222 5    1      94   94:94:94:23    yes    2250.0000 1500.0000
223 5    1      95   95:95:95:23    yes    2250.0000 1500.0000
224 6    1      96   96:96:96:24    yes    2250.0000 1500.0000
225 6    1      97   97:97:97:24    yes    2250.0000 1500.0000
226 6    1      98   98:98:98:24    yes    2250.0000 1500.0000
227 6    1      99   99:99:99:24    yes    2250.0000 1500.0000
228 6    1      100  100:100:100:25 yes    2250.0000 1500.0000
229 6    1      101  101:101:101:25 yes    2250.0000 1500.0000
230 6    1      102  102:102:102:25 yes    2250.0000 1500.0000
231 6    1      103  103:103:103:25 yes    2250.0000 1500.0000
232 6    1      104  104:104:104:26 yes    2250.0000 1500.0000
233 6    1      105  105:105:105:26 yes    2250.0000 1500.0000
234 6    1      106  106:106:106:26 yes    2250.0000 1500.0000
235 6    1      107  107:107:107:26 yes    2250.0000 1500.0000
236 6    1      108  108:108:108:27 yes    2250.0000 1500.0000
237 6    1      109  109:109:109:27 yes    2250.0000 1500.0000
238 6    1      110  110:110:110:27 yes    2250.0000 1500.0000
239 6    1      111  111:111:111:27 yes    2250.0000 1500.0000
240 7    1      112  112:112:112:28 yes    2250.0000 1500.0000
241 7    1      113  113:113:113:28 yes    2250.0000 1500.0000
242 7    1      114  114:114:114:28 yes    2250.0000 1500.0000
243 7    1      115  115:115:115:28 yes    2250.0000 1500.0000
244 7    1      116  116:116:116:29 yes    2250.0000 1500.0000
245 7    1      117  117:117:117:29 yes    2250.0000 1500.0000
246 7    1      118  118:118:118:29 yes    2250.0000 1500.0000
247 7    1      119  119:119:119:29 yes    2250.0000 1500.0000
248 7    1      120  120:120:120:30 yes    2250.0000 1500.0000
249 7    1      121  121:121:121:30 yes    2250.0000 1500.0000
250 7    1      122  122:122:122:30 yes    2250.0000 1500.0000
251 7    1      123  123:123:123:30 yes    2250.0000 1500.0000
252 7    1      124  124:124:124:31 yes    2250.0000 1500.0000
253 7    1      125  125:125:125:31 yes    2250.0000 1500.0000
254 7    1      126  126:126:126:31 yes    2250.0000 1500.0000
255 7    1      127  127:127:127:31 yes    2250.0000 1500.0000
